ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,All Saints' Day,All Saints' Day_lower,All Saints' Day_upper,Assumption Day,Assumption Day_lower,Assumption Day_upper,Christmas Day,Christmas Day_lower,Christmas Day_upper,Constitution Day,Constitution Day_lower,Constitution Day_upper,Epiphany,Epiphany_lower,Epiphany_upper,Good Friday,Good Friday_lower,Good Friday_upper,Immaculate Conception,Immaculate Conception_lower,Immaculate Conception_upper,Labor Day,Labor Day_lower,Labor Day_upper,National Day,National Day_lower,National Day_upper,New Year's Day,New Year's Day_lower,New Year's Day_upper,holidays,holidays_lower,holidays_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2025-06-03,9870940.883552408,10003737.251387073,10184223.534515522,9870940.883552408,9870940.883552408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02272911665043372,0.02272911665043372,0.02272911665043372,-0.0009328826298046284,-0.0009328826298046284,-0.0009328826298046284,0.02366199928023835,0.02366199928023835,0.02366199928023835,0.0,0.0,0.0,10095298.650344206
2025-06-04,9883373.49198079,10027189.203672567,10201901.90358342,9883373.49198079,9883373.49198079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023636432087846427,0.023636432087846427,0.023636432087846427,-0.00027635329644465026,-0.00027635329644465026,-0.00027635329644465026,0.023912785384291077,0.023912785384291077,0.023912785384291077,0.0,0.0,0.0,10116981.178322814
2025-06-05,9895806.100409172,10043848.873624636,10219051.835342946,9895806.100409172,9895806.100409172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024098761649997903,0.024098761649997903,0.024098761649997903,-3.35673110007256e-05,-3.35673110007256e-05,-3.35673110007256e-05,0.024132328960998626,0.024132328960998626,0.024132328960998626,0.0,0.0,0.0,10134282.772957528
2025-06-06,9908238.708837556,10057823.05180892,10232218.589665858,9908238.708837556,9908238.708837556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024320096820438418,0.024320096820438418,0.024320096820438418,-4.983770821360831e-06,-4.983770821360831e-06,-4.983770821360831e-06,0.024325080591259776,0.024325080591259776,0.024325080591259776,0.0,0.0,0.0,10149208.0335565
2025-06-07,9920671.317265937,10088035.969011143,10258509.083886882,9920671.317265937,9920671.317265937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02514877560417245,0.02514877560417245,0.02514877560417245,0.0006527986307410428,0.0006527986307410428,0.0006527986307410428,0.024495976973431408,0.024495976973431408,0.024495976973431408,0.0,0.0,0.0,10170164.054066608
2025-06-08,9933103.92569432,10101055.331210915,10275987.895217203,9933103.92569432,9933103.92569432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02594455393327439,0.02594455393327439,0.02594455393327439,0.0012943274964918742,0.0012943274964918742,0.0012943274964918742,0.024650226436782517,0.024650226436782517,0.024650226436782517,0.0,0.0,0.0,10190813.876219315
2025-06-09,9945536.534122702,10093002.058512418,10275382.21099451,9945536.534122702,9945536.534122702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024093749933475555,0.024093749933475555,0.024093749933475555,-0.000699339119169815,-0.000699339119169815,-0.000699339119169815,0.02479308905264537,0.02479308905264537,0.02479308905264537,0.0,0.0,0.0,10185161.804330098
2025-06-10,9957969.142551081,10106545.101946589,10282141.52556341,9957969.142551081,9957969.142551081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02399677541360779,0.02399677541360779,0.02399677541360779,-0.0009328826298033651,-0.0009328826298033651,-0.0009328826298033651,0.024929658043411154,0.024929658043411154,0.024929658043411154,0.0,0.0,0.0,10196928.291640516
2025-06-11,9970401.750979465,10124943.53923686,10309416.436836027,9970401.750979465,9970401.750979465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024788295811713858,0.024788295811713858,0.024788295811713858,-0.0002763532964436677,-0.0002763532964436677,-0.0002763532964436677,0.025064649108157526,0.025064649108157526,0.025064649108157526,0.0,0.0,0.0,10217551.018944373
2025-06-12,9982834.359407848,10151504.145934328,10319176.442889156,9982834.359407848,9982834.359407848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02516863669900981,0.02516863669900981,0.02516863669900981,-3.35673109996594e-05,-3.35673109996594e-05,-3.35673109996594e-05,0.025202204010009468,0.025202204010009468,0.025202204010009468,0.0,0.0,0.0,10234088.690626176
2025-06-13,9995266.96783623,10159112.79095656,10330032.621692758,9995266.96783623,9995266.96783623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0253407305420759,0.0253407305420759,0.0253407305420759,-4.983770820692556e-06,-4.983770820692556e-06,-4.983770820692556e-06,0.025345714312896592,0.025345714312896592,0.025345714312896592,0.0,0.0,0.0,10248554.33476428
2025-06-14,10007699.576264612,10182179.376832213,10356777.161926664,10007699.576264612,10007699.576264612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02615046915878625,0.02615046915878625,0.02615046915878625,0.0006527986307407058,0.0006527986307407058,0.0006527986307407058,0.025497670528045545,0.025497670528045545,0.025497670528045545,0.0,0.0,0.0,10269405.615384117
2025-06-15,10020132.184692994,10199421.414519714,10378001.566531677,10020132.184692994,10020132.184692994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02695386864856263,0.02695386864856263,0.02695386864856263,0.0012943274964949136,0.0012943274964949136,0.0012943274964949136,0.025659541152067714,0.025659541152067714,0.025659541152067714,0.0,0.0,0.0,10290213.511440443
2025-06-16,10032564.793121377,10199619.924452383,10374069.117367418,10032564.793121377,10032564.793121377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0251323460529091,0.0251323460529091,0.0251323460529091,-0.0006993391191638988,-0.0006993391191638988,-0.0006993391191638988,0.025831685172073002,0.025831685172073002,0.025831685172073002,0.0,0.0,0.0,10284706.683300337
2025-06-17,10044997.401549758,10208797.632401275,10389869.607605973,10044997.401549758,10044997.401549758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025080417975664956,0.025080417975664956,0.025080417975664956,-0.0009328826298021019,-0.0009328826298021019,-0.0009328826298021019,0.026013300605467058,0.026013300605467058,0.026013300605467058,0.0,0.0,0.0,10296930.134945095
2025-06-18,10057430.009978142,10227775.955789424,10406293.52066881,10057430.009978142,10057430.009978142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02592605726645343,0.02592605726645343,0.02592605726645343,-0.0002763532964443024,-0.0002763532964443024,-0.0002763532964443024,0.026202410562897734,0.026202410562897734,0.026202410562897734,0.0,0.0,0.0,10318179.516370183
2025-06-19,10069862.618406521,10256661.97633543,10421060.184890026,10069862.618406521,10069862.618406521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02636231989265183,0.02636231989265183,0.02636231989265183,-3.356731100030137e-05,-3.356731100030137e-05,-3.356731100030137e-05,0.02639588720365213,0.02639588720365213,0.02639588720365213,0.0,0.0,0.0,10335327.55802801
2025-06-20,10082295.226834904,10261273.814883946,10439210.183406813,10082295.226834904,10082295.226834904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02658452905578965,0.02658452905578965,0.02658452905578965,-4.9837708233344046e-06,-4.9837708233344046e-06,-4.9837708233344046e-06,0.026589512826612986,0.026589512826612986,0.026589512826612986,0.0,0.0,0.0,10350328.297241746
2025-06-21,10094727.835263286,10283305.96920057,10457019.003900146,10094727.835263286,10094727.835263286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02743087487024569,0.02743087487024569,0.02743087487024569,0.0006527986307422152,0.0006527986307422152,0.0006527986307422152,0.026778076239503474,0.026778076239503474,0.026778076239503474,0.0,0.0,0.0,10371635.05136158
2025-06-22,10107160.443691669,10301711.439982835,10474463.919341357,10107160.443691669,10107160.443691669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0282498290032304,0.0282498290032304,0.0282498290032304,0.001294327496494296,0.001294327496494296,0.001294327496494296,0.026955501506736104,0.026955501506736104,0.026955501506736104,0.0,0.0,0.0,10392685.997934174
2025-06-23,10119593.05212005,10290371.281213196,10471731.737172179,10119593.05212005,10119593.05212005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026415666102856165,0.026415666102856165,0.026415666102856165,-0.0006993391191654896,-0.0006993391191654896,-0.0006993391191654896,0.027115005222021656,0.027115005222021656,0.027115005222021656,0.0,0.0,0.0,10386908.843281636
2025-06-24,10132025.660548434,10307421.928979153,10489219.981682366,10132025.660548434,10132025.660548434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026316394983872116,0.026316394983872116,0.026316394983872116,-0.0009328826298020449,-0.0009328826298020449,-0.0009328826298020449,0.02724927761367416,0.02724927761367416,0.02724927761367416,0.0,0.0,0.0,10398664.049818153
2025-06-25,10144458.268976817,10331843.971981555,10506841.124433972,10144458.268976817,10144458.268976817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02707432879619996,0.02707432879619996,0.02707432879619996,-0.0002763532964417021,-0.0002763532964417021,-0.0002763532964417021,0.02735068209264166,0.02735068209264166,0.02735068209264166,0.0,0.0,0.0,10419112.667610424
2025-06-26,10156890.877405198,10344122.498782335,10522446.500975061,10156890.877405198,10156890.877405198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027377900004625633,0.027377900004625633,0.027377900004625633,-3.356731099954929e-05,-3.356731099954929e-05,-3.356731099954929e-05,0.02741146731562518,0.02741146731562518,0.02741146731562518,0.0,0.0,0.0,10434965.220204692
2025-06-27,10169323.485833582,10364119.16040678,10534233.5964681,10169323.485833582,10169323.485833582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02741900170292706,0.02741900170292706,0.02741900170292706,-4.983770821205682e-06,-4.983770821205682e-06,-4.983770821205682e-06,0.027423985473748264,0.027423985473748264,0.027423985473748264,0.0,0.0,0.0,10448156.183809267
2025-06-28,10181756.094261961,10380874.114425363,10560288.267914835,10181756.094261961,10181756.094261961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02803370897196346,0.02803370897196346,0.02803370897196346,0.0006527986307437248,0.0006527986307437248,0.0006527986307437248,0.027380910341219734,0.027380910341219734,0.027380910341219734,0.0,0.0,0.0,10467188.481432017
2025-06-29,10194188.702690342,10394535.483508116,10571984.109265678,10194188.702690342,10194188.702690342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028569776129625548,0.028569776129625548,0.028569776129625548,0.0012943274964934747,0.0012943274964934747,0.0012943274964934747,0.027275448633132072,0.027275448633132072,0.027275448633132072,0.0,0.0,0.0,10485434.391749363
2025-06-30,10206621.311118726,10386631.822232505,10571223.620394494,10206621.311118726,10206621.311118726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026402199306805766,0.026402199306805766,0.026402199306805766,-0.0006993391191665239,-0.0006993391191665239,-0.0006993391191665239,0.02710153842597229,0.02710153842597229,0.02710153842597229,0.0,0.0,0.0,10476098.561223973
2025-07-01,10219053.919547109,10380903.103603745,10565593.96806488,10219053.919547109,10219053.919547109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02592114615255191,0.02592114615255191,0.02592114615255191,-0.0009328826298026071,-0.0009328826298026071,-0.0009328826298026071,0.02685402878235452,0.02685402878235452,0.02685402878235452,0.0,0.0,0.0,10483943.509736499
2025-07-02,10231486.52797549,10411941.98596665,10586627.057414379,10231486.52797549,10231486.52797549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0262524819845517,0.0262524819845517,0.0262524819845517,-0.00027635329644233706,-0.00027635329644233706,-0.00027635329644233706,0.026528835280994038,0.026528835280994038,0.026528835280994038,0.0,0.0,0.0,10500088.443726351
2025-07-03,10243919.136403874,10423197.31735465,10597123.594788246,10243919.136403874,10243919.136403874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026089499556357875,0.026089499556357875,0.026089499556357875,-3.356731100189942e-05,-3.356731100189942e-05,-3.356731100189942e-05,0.026123066867359775,0.026123066867359775,0.026123066867359775,0.0,0.0,0.0,10511177.860168448
2025-07-04,10256351.744832255,10428203.776179014,10601083.65790303,10256351.744832255,10256351.744832255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02563013651758796,0.02563013651758796,0.02563013651758796,-4.983770821997665e-06,-4.983770821997665e-06,-4.983770821997665e-06,0.025635120288409956,0.025635120288409956,0.025635120288409956,0.0,0.0,0.0,10519223.440224707
2025-07-05,10268784.353260638,10439034.015319046,10624118.651272705,10268784.353260638,10268784.353260638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02571753796195166,0.02571753796195166,0.02571753796195166,0.0006527986307443111,0.0006527986307443111,0.0006527986307443111,0.02506473933120735,0.02506473933120735,0.02506473933120735,0.0,0.0,0.0,10532872.204688713
2025-07-06,10281216.961689018,10461399.860667702,10630321.687548766,10281216.961689018,10281216.961689018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025707364618113137,0.025707364618113137,0.025707364618113137,0.0012943274964930603,0.0012943274964930603,0.0012943274964930603,0.024413037121620077,0.024413037121620077,0.024413037121620077,0.0,0.0,0.0,10545519.954841087
2025-07-07,10293649.570117401,10445976.316647584,10619798.74926429,10293649.570117401,10293649.570117401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02298314170612197,0.02298314170612197,0.02298314170612197,-0.000699339119167558,-0.000699339119167558,-0.000699339119167558,0.023682480825289526,0.023682480825289526,0.023682480825289526,0.0,0.0,0.0,10530229.97686057
2025-07-08,10306082.178545782,10446403.235522473,10618316.181975283,10306082.178545782,10306082.178545782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021943956566551136,0.021943956566551136,0.021943956566551136,-0.0009328826298037568,-0.0009328826298037568,-0.0009328826298037568,0.022876839196354894,0.022876839196354894,0.022876839196354894,0.0,0.0,0.0,10532238.398243098
2025-07-09,10318514.786974166,10463387.479111778,10630026.924221514,10318514.786974166,10318514.786974166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02172474121129473,0.02172474121129473,0.02172474121129473,-0.000276353296442972,-0.000276353296442972,-0.000276353296442972,0.022001094507737705,0.022001094507737705,0.022001094507737705,0.0,0.0,0.0,10542681.850406097
2025-07-10,10330947.395402547,10461958.83257252,10631562.376127088,10330947.395402547,10330947.395402547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021027754127082493,0.021027754127082493,0.021027754127082493,-3.3567311000833226e-05,-3.3567311000833226e-05,-3.3567311000833226e-05,0.021061321438083324,0.021061321438083324,0.021061321438083324,0.0,0.0,0.0,10548184.017132895
2025-07-11,10343380.00383093,10459712.893641327,10635267.13293621,10343380.00383093,10343380.00383093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020059552683146725,0.020059552683146725,0.020059552683146725,-4.983770821329498e-06,-4.983770821329498e-06,-4.983770821329498e-06,0.020064536453968055,0.020064536453968055,0.020064536453968055,0.0,0.0,0.0,10550863.579939581
2025-07-12,10355812.612259312,10471405.39425718,10645438.736272017,10355812.612259312,10355812.612259312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019671320714701613,0.019671320714701613,0.019671320714701613,0.0006527986307414348,0.0006527986307414348,0.0006527986307414348,0.01901852208396018,0.01901852208396018,0.01901852208396018,0.0,0.0,0.0,10559525.123416416
2025-07-13,10368245.220687695,10476217.676697874,10657925.823895782,10368245.220687695,10368245.220687695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019225958704191297,0.019225958704191297,0.019225958704191297,0.0012943274964958965,0.0012943274964958965,0.0012943274964958965,0.017931631207695403,0.017931631207695403,0.017931631207695403,0.0,0.0,0.0,10567584.675135564
2025-07-14,10380677.829116078,10461277.700426787,10638747.645496879,10380677.829116078,10380677.829116078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016113237938826904,0.016113237938826904,0.016113237938826904,-0.0006993391191685923,-0.0006993391191685923,-0.0006993391191685923,0.016812577057995496,0.016812577057995496,0.016812577057995496,0.0,0.0,0.0,10547944.16094293
2025-07-15,10393110.437544458,10456286.820773097,10630814.098563004,10393110.437544458,10393110.437544458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014737332409936089,0.014737332409936089,0.014737332409936089,-0.0009328826298024935,-0.0009328826298024935,-0.0009328826298024935,0.01567021503973858,0.01567021503973858,0.01567021503973858,0.0,0.0,0.0,10546277.160835726
2025-07-16,10405543.045972839,10462625.080587717,10636479.122207062,10405543.045972839,10405543.045972839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01423696939798687,0.01423696939798687,0.01423696939798687,-0.0002763532964419893,-0.0002763532964419893,-0.0002763532964419893,0.014513322694428859,0.014513322694428859,0.014513322694428859,0.0,0.0,0.0,10553686.44388779
2025-07-17,10417975.654401222,10468510.376695266,10647374.836552572,10417975.654401222,10417975.654401222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0133168168667427,0.0133168168667427,0.0133168168667427,-3.356731100008114e-05,-3.356731100008114e-05,-3.356731100008114e-05,0.013350384177742782,0.013350384177742782,0.013350384177742782,0.0,0.0,0.0,10556709.928313069
2025-07-18,10430408.262829604,10468767.855750041,10648898.653166933,10430408.262829604,10430408.262829604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012184401696842718,0.012184401696842718,0.012184401696842718,-4.983770820661223e-06,-4.983770820661223e-06,-4.983770820661223e-06,0.01218938546766338,0.01218938546766338,0.01218938546766338,0.0,0.0,0.0,10557496.546965986
2025-07-19,10442840.871257987,10476309.283034604,10651971.077511143,10442629.95866491,10443133.292883497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011690424819008045,0.011690424819008045,0.011690424819008045,0.0006527986307410974,0.0006527986307410974,0.0006527986307410974,0.011037626188266949,0.011037626188266949,0.011037626188266949,0.0,0.0,0.0,10564922.117360292
